-2.9272203272349193, -83.64994749743482
-2.845630483556171, -82.88333082097569
-2.761742334421684, -82.80009969491985
-2.685898254382284, -82.61798945152375
-2.610054174342885, -82.5208639883792
-2.5342100943034853, -81.88954847793951
-2.4583660142640857, -81.46462457668201
-2.382521934224686, -81.19752955303446
-2.3066778541852866, -80.46908857945019
-2.230833774145887, -80.27483765316103
-2.1549896941064874, -79.39134281519952
-2.0791456140670883, -78.83495266204275
-2.0033015340276887, -77.95596722058445
-1.9274574539882892, -77.27608897857243
-1.8516133739488896, -76.37767844448516
-1.77576929390949, -75.12718810649883
-1.7026831804169777, -74.21411882195551
-1.6240811338306909, -71.97061055430032
-1.5546723090673615, -70.82695822577301
-1.4723929737518917, -68.5712193442404
-1.3965488937124926, -66.42231847216678
-1.382759060978056, -71.19360684914378
-1.320704813673093, -63.81207165015647
-1.3069149809386564, -69.20253485468012
-1.2419878518140188, -61.39405230728647
-1.2310709008992569, -67.62424607858082
-1.1729566058041327, -59.1777995515441
-1.1552268208598577, -65.71815886436866
-1.10991737044671, -56.287449831357975
-1.0793827408204582, -63.82421233304953
-1.0518030753515855, -53.43907218631642
-1.0051297953273397, -62.18335234511679
-0.9966437444138405, -50.26306954148902
-0.927694580741659, -59.65995810072613
-0.9414844134760951, -47.77665768498804
-0.8966674570891775, -44.74512916658816
-0.852769822884555, -57.44549754102994
-0.8415081261514321, -41.05587915245616
-0.7760064206628599, -54.53658991985009
-0.7484267551939872, -35.39073299747679
-0.7081180133548668, -52.567931493804394
-0.7070572569906783, -34.39519700024496
-0.6760301333381968, -30.555706035311175
-0.6470714845958803, -27.530854892502504
-0.6381080933184973, -49.46178447054632
-0.62776571876767, -23.74192119990201
-0.6046184995348654, -20.046894725933186
-0.5659766605537526, -47.45203450240098
-0.5411483319044921, -17.329494333063252
-0.4986186314278527, -14.26034137142841
-0.5016872480528236, -44.81953420888996
-0.44943810908825554, -11.093179634143638
-0.42436568593473467, -41.52177785847775
-0.3933385622822536, -7.393161990540975
-0.36352818857692704, -38.81012062641943
-0.34507414771172584, -4.380393717849671
-0.31335753242252284, -35.22912701852238
-0.30370464950841747, -1.5425090915942832
-0.2519927767542818, -32.0915024212847
-0.1968334458165364, -28.4059620602589
-0.16580632216405444, 4.033099527048677
-0.13899275851376203, -25.3584820335023
-0.07759195099523453, -22.053835760529466
-0.06927749302300068, 9.341613122044052
-0.027907994819692306, -18.29445459855664
-0.009138500264487703, 13.978679504814309
0.013461503383616957, -15.114274980686247
0.05138354340331652, 17.053981929867547
0.06862083432136235, -11.625346234289907
0.10017833615593741, 20.030550510709176
0.12033270707549804, -8.601449002279963
0.1578238148222466, 24.415788519153594
0.2276348430403301, 27.14516579205214
0.28305273334184644, 30.878869815907024
0.33148952082155336, 33.605526676527674
0.3444174890100875, 2.764398164722735
0.39126236197559905, 36.73849238589371
0.4093888163165662, 6.6552535572810285
0.4650785254364047, 41.02272513151337
0.4650785254364047, 10.192978509920678
0.5202378563741501, 13.439852391136412
0.5418419276581004, 43.65887207702889
0.5753971873118955, 17.44720515912644
0.6087226164201169, 46.60136892087958
0.6211543595670701, 20.942035626373595
0.6477938091676858, 24.75681162970362
0.6867008372398447, 49.82558742062521
0.6753734746365581, 28.422213873867094
0.7305328055743034, 31.577273840703967
0.7512175546759581, 52.477459441126044
0.7870711197854927, 35.26318516704039
0.8246749328959355, 55.28709363218795
0.8408514674497933, 39.723672061954744
0.897159951115408, 58.053068059769
0.8960107983875387, 42.79526483390176
0.9442752129580656, 45.89406172862769
0.9753023366105475, 60.095737956528225
0.999434543895811, 49.32573816208476
1.0499972639220774, 62.00261206685385
1.0718311657516013, 52.60493661150329
1.1269904966893467, 64.12644467702788
1.1407803294237828, 56.17969324112982
1.2076079803675892, 66.06335054781476
1.2097294930959643, 58.918091715900324
1.2739052531293016, 67.37827989500278
1.2786786567681458, 61.595786776205465
1.3486885768045145, 63.844407274434985
1.3510752786239362, 69.2643816773756
1.4190394542436575, 65.95621902734074
1.416576984112508, 71.05010269261933
1.4993159805191256, 68.15715139752751
1.5751600605585256, 70.6419444963094
1.6510041405979248, 72.0421699233103
1.7268482206373248, 73.5152394476696
1.802692300676724, 74.54315059928295
1.8773872279882537, 75.55892106800326
1.954380460755523, 76.38853439902978
2.030224540794922, 77.65116541990919
2.1060686208343222, 78.18535546720432
2.1819127008737214, 78.23543578413825
2.2577567809131214, 79.18089146443616
2.3336008609525205, 79.86076970644814
2.4094449409919205, 80.32211565638485
2.4852890210313197, 80.8077429721077
2.5611331010707197, 81.13958830451831
2.636977181110119, 81.90040443248411
2.712821261149518, 81.92468579827025
2.788665341188918, 81.9489671640564
2.864509421228317, 82.79881496657137
2.940353501267717, 82.99306589286051
2.985170457654635, 82.99306589286051
